Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,1,2,3,2000,1925,2236,2219,DL,1027,N934DL,156,174,138,17,35,MCO,BOS,1121,7,11,0,,0,0,0,0,0,17
2008,1,2,3,2050,1850,2211,1959,DL,1028,N925DL,141,129,112,132,120,ATL,ORD,606,11,18,0,,0,120,0,12,0,0
2008,1,2,3,1244,1234,1404,1355,DL,1029,N984DL,80,81,53,9,10,ATL,SDF,321,6,21,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1948,1945,2136,2137,DL,1030,N382DA,108,112,75,-1,3,IAD,ATL,533,20,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,922,925,1100,1056,DL,1031,N155DL,98,91,60,4,-3,ATL,MCO,403,9,29,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1140,1145,1249,1249,DL,1032,N936DL,69,64,45,0,-5,SAV,ATL,215,12,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1358,1335,1542,1515,DL,1032,N932DL,104,100,76,27,23,ATL,PIT,526,7,21,0,,0,23,0,4,0,0
2008,1,2,3,559,600,758,757,DL,1033,N912DN,239,237,206,1,-1,CVG,SLC,1449,4,29,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1828,1835,2106,2130,DL,1034,N905DA,98,115,82,-24,-7,SNA,SLC,588,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1919,1900,2144,2120,DL,1035,N643DL,265,260,230,24,19,ATL,PHX,1587,10,25,0,,0,16,0,5,0,3
2008,1,2,3,601,600,729,713,DL,1036,N933DL,88,73,42,16,1,CLT,ATL,227,13,33,0,,0,0,0,16,0,0
2008,1,2,3,809,800,923,911,DL,1036,N933DL,134,131,106,12,9,ATL,ORD,606,11,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1222,1219,1347,1335,DL,1037,N929DL,85,76,50,12,3,CLT,ATL,227,10,25,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1500,1421,1559,1538,DL,1037,N929DL,119,137,99,21,39,ATL,IAH,689,5,15,0,,0,15,0,0,0,6
2008,1,2,3,726,710,1044,1009,DL,1038,N966DL,138,119,84,35,16,ORD,ATL,606,10,44,0,,0,16,0,19,0,0
2008,1,2,3,705,705,839,845,DL,1039,N629DL,94,100,71,-6,0,TPA,ATL,406,12,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,822,715,1019,850,DL,1040,N3745B,117,95,67,89,67,CMH,ATL,446,7,43,0,,0,67,0,22,0,0
2008,1,2,3,1615,1605,1759,1750,DL,1041,N137DL,284,285,261,9,10,ATL,SAN,1891,3,20,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2316,2255,605,533,DL,1042,N650DL,229,218,203,32,21,LAS,ATL,1747,11,15,0,,0,5,0,11,0,16
2008,1,2,3,701,705,840,844,DL,1044,N946DL,99,99,74,-4,-4,ATL,IAD,533,5,20,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1740,1715,2042,2006,DL,1046,N906DA,122,111,89,36,25,LAX,SLC,590,5,28,0,,0,0,0,11,0,25
2008,1,2,3,1750,1747,1938,1925,DL,1047,N926DL,108,98,83,13,3,SRQ,ATL,445,14,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2101,2021,2234,2138,DL,1047,N926DL,153,137,117,56,40,ATL,MCI,692,9,27,0,,0,27,0,16,0,13
2008,1,2,3,1109,1105,1226,1232,DL,1048,N900DE,137,147,109,-6,4,ATL,IAH,689,9,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2151,2130,2236,2231,DL,1049,N905DA,105,121,88,5,21,SLC,SJC,585,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,700,700,900,903,DL,1052,N601DL,120,123,87,-3,0,FLL,ATL,581,14,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1027,1021,1440,1435,DL,1053,N902DA,193,194,155,5,6,SLC,ORD,1249,8,30,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,837,840,1003,1002,DL,1054,N917DL,86,82,55,1,-3,ATL,RDU,356,7,24,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2048,2021,2205,2150,DL,1055,N686DA,197,209,172,15,27,ATL,DEN,1199,8,17,0,,0,11,0,0,0,4
2008,1,2,3,1504,1505,1645,1648,DL,1056,N604DL,101,103,72,-3,-1,ATL,RSW,515,6,23,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1434,1435,1556,1600,DL,1057,N984DL,82,85,53,-4,-1,SDF,ATL,321,8,21,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,635,635,758,759,DL,1059,N375DA,143,144,120,-1,0,ATL,DFW,732,8,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1652,1630,1840,1831,DL,1060,N903DA,228,241,209,9,22,DTW,SLC,1481,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1945,1945,2040,2041,DL,1060,N903DA,115,116,87,-1,0,SLC,LAX,590,7,21,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1506,1457,1647,1642,DL,1062,N969DL,101,105,74,5,9,ATL,PHF,508,4,23,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1721,1722,1917,1925,DL,1063,N969DL,116,123,85,-8,-1,PHF,ATL,508,11,20,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2147,2127,2249,2241,DL,1064,N900DE,122,134,96,8,20,ATL,IAH,689,6,20,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,602,600,744,744,DL,1065,N686DA,102,104,83,0,2,PBI,ATL,545,8,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,829,827,1035,1040,DL,1065,N686DA,126,133,90,-5,2,ATL,EWR,745,9,27,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2249,2059,122,2339,DL,1066,N945DL,153,160,120,103,110,MCO,JFK,944,12,21,0,,0,0,0,0,0,103
2008,1,2,3,2135,2130,2232,2232,DL,1067,N685DA,117,122,93,0,5,SLC,PDX,630,9,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1851,1854,1948,2003,DL,1070,N936DL,57,69,39,-15,-3,ATL,CHS,259,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,556,600,711,700,DL,1071,N940DL,75,60,43,11,-4,SAV,ATL,215,9,23,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,559,600,711,708,DL,1072,N919DE,72,68,53,3,-1,CHS,ATL,259,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1621,1455,1722,1606,DL,1073,N908DA,121,131,103,76,86,SLC,SEA,689,6,12,0,,0,0,0,0,0,76
2008,1,2,3,1202,1140,1920,1905,DL,1074,N377DA,258,265,237,15,22,SMF,ATL,2092,9,12,0,,0,0,0,0,0,15
2008,1,2,3,847,830,1106,1055,DL,1075,N906DE,139,145,100,11,17,PHL,ATL,665,9,30,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2129,2125,2303,2308,DL,1076,N673DL,94,103,69,-5,4,ATL,RSW,515,7,18,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1426,1355,1624,1555,DL,1077,N678DL,118,120,85,29,31,FLL,ATL,581,15,18,0,,0,0,0,2,0,27
2008,1,2,3,1400,1400,1502,1454,DL,1078,N916DN,122,114,96,8,0,SLC,SFO,599,7,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1614,1540,1858,1831,DL,1078,N916DN,104,111,81,27,34,SFO,SLC,599,5,18,0,,0,21,0,0,0,6
2008,1,2,3,1748,1725,1938,1934,DL,1079,N396DA,110,129,83,4,23,BWI,ATL,576,7,20,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2143,2115,6,2335,DL,1079,N378DA,323,320,283,31,28,ATL,SMF,2092,28,12,0,,0,28,0,3,0,0
2008,1,2,3,717,720,834,836,DL,1080,N939DL,77,76,52,-2,-3,CHS,ATL,259,10,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,927,929,1136,1150,DL,1080,N949DL,129,141,105,-14,-2,ATL,BDL,859,7,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1737,1728,1938,1925,DL,1082,N686DA,121,117,92,13,9,MIA,ATL,595,12,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1920,1921,2147,2201,DL,1083,N3749D,327,340,302,-14,-1,RDU,LAX,2239,7,18,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1910,1910,2124,2141,DL,1084,N371DA,314,331,287,-17,0,ATL,OAK,2130,8,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1906,1855,2322,2243,DL,1085,N916DL,256,228,165,39,11,JFK,MIA,1090,9,82,0,,0,3,0,28,0,8
2008,1,2,3,1048,1045,1222,1217,DL,1086,N987DL,94,92,61,5,3,CVG,ATL,373,7,26,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,824,826,1016,1009,DL,1090,N940DL,112,103,80,7,-2,ATL,BWI,576,7,25,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,716,705,929,922,DL,1091,N904DE,73,77,49,7,11,JAN,ATL,341,13,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1023,1008,1159,1145,DL,1091,N995DL,96,97,70,14,15,ATL,DAY,432,9,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1618,1545,1936,1901,DL,1092,N986DL,198,196,152,35,33,FLL,BOS,1237,8,38,0,,0,0,0,4,0,31
2008,1,2,3,1002,958,1126,1132,DL,1093,N683DA,84,94,61,-6,4,ATL,TPA,406,6,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1255,1230,1440,1429,DL,1094,N618DL,105,119,85,11,25,FLL,ATL,581,9,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,603,600,744,758,DL,1095,N912DL,101,118,85,-14,3,IAD,ATL,533,7,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2147,2140,2336,2314,DL,1096,N975DL,109,94,79,22,7,ATL,DAY,432,9,21,0,,0,7,0,15,0,0
2008,1,2,3,1058,1055,1225,1222,DL,1097,N140LL,87,87,70,3,3,MCO,ATL,403,5,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1238,1207,1434,1355,DL,1099,N623DL,116,108,85,39,31,ATL,MIA,595,8,23,0,,0,24,0,8,0,7
2008,1,2,3,1922,1845,2138,2105,DL,1100,N611DL,136,140,114,33,37,ATL,BDL,859,5,17,0,,0,23,0,0,0,10
2008,1,2,3,800,600,1022,837,DL,1101,N988DL,82,97,65,105,120,STL,ATL,483,7,10,0,,0,105,0,0,0,0
2008,1,2,3,2212,2158,2338,2325,DL,1102,N710TW,206,207,173,13,14,ATL,DEN,1199,8,25,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,613,615,919,915,DL,1104,N651DL,126,120,93,4,-2,SAN,SLC,626,12,21,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,728,730,1012,1024,DL,1105,N3737C,284,294,254,-12,-2,IAD,SLC,1827,18,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1602,1525,1817,1804,DL,1107,N675DL,135,159,115,13,37,BDL,ATL,859,9,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1720,1715,1903,1903,DL,1108,N382DA,103,108,77,0,5,ATL,IAD,533,6,20,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1940,1930,2021,2011,DL,1109,N927DA,101,101,74,10,10,ATL,LIT,453,6,21,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,659,700,930,926,DL,1110,N995DL,91,86,62,4,-1,LIT,ATL,453,8,21,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1348,1355,1449,1458,DL,1111,N980DL,61,63,34,-9,-7,GSP,ATL,153,7,20,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2057,2055,2148,2150,DL,1112,N639DL,111,115,91,-2,2,SLC,SAN,626,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,714,710,1017,1009,DL,1114,N967DL,123,119,89,8,4,MCI,ATL,692,15,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,843,830,1113,1100,DL,1115,N127DL,330,330,302,13,13,ATL,SEA,2182,7,21,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1057,1057,1255,1304,DL,1116,N3747D,118,127,100,-9,0,CVG,MCO,756,9,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,709,710,848,846,DL,1117,N618DL,99,96,67,2,-1,RDU,ATL,356,10,22,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1400,1336,2120,2043,DL,1118,N6714Q,260,247,224,37,24,SAN,ATL,1891,23,13,0,,0,0,0,13,0,24
2008,1,2,3,1208,1150,1316,1258,DL,1119,N938DL,128,128,97,18,18,ATL,ORD,606,7,24,0,,0,0,0,0,0,18
2008,1,2,3,1403,1330,2125,2105,DL,1120,N703TW,262,275,243,20,33,SEA,ATL,2182,8,11,0,,0,2,0,0,0,18
2008,1,2,3,2110,2115,2310,2259,DL,1121,N6708D,300,284,259,11,-5,ATL,SAN,1891,14,27,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,743,745,901,854,DL,1122,N903DE,78,69,48,7,-2,CAE,ATL,191,11,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1800,1804,1917,1925,DL,1123,N902DE,77,81,49,-8,-4,GSO,ATL,306,10,18,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,658,705,832,843,DL,1124,N932DL,94,98,70,-11,-7,MLB,ATL,443,11,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1040,1019,1233,1212,DL,1125,N657DL,113,113,84,21,21,ATL,PBI,545,12,17,0,,0,21,0,0,0,0
2008,1,2,3,1725,1729,2022,2021,DL,1127,N372DA,297,292,273,1,-4,TPA,SLC,1887,7,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1023,1001,1147,1130,DL,1128,N979DL,84,89,51,17,22,ATL,RDU,356,9,24,0,,0,4,0,0,0,13
2008,1,2,3,2044,2000,2213,2129,DL,1129,N134DL,89,89,57,44,44,ATL,MCO,403,11,21,0,,0,25,0,0,0,19
2008,1,2,3,907,910,1041,1040,DL,1130,N689DL,94,90,73,1,-3,TPA,ATL,406,10,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2219,2220,604,608,DL,1131,N393DA,285,288,259,-4,-1,LAX,RDU,2239,4,22,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1102,1100,1228,1236,DL,1133,N917DE,86,96,66,-8,2,DCA,CVG,411,7,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1330,1321,1557,1550,DL,1133,N917DE,147,149,129,7,9,CVG,FLL,932,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,955,959,1220,1232,DL,1135,N924DL,145,153,99,-12,-4,PHL,ATL,665,15,31,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1335,1335,1456,1505,DL,1135,N625DL,81,90,60,-9,0,ATL,MCO,403,7,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1254,1300,1546,1554,DL,1136,N3740C,112,114,87,-8,-6,SAN,SLC,626,5,20,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1704,1711,2259,2308,DL,1136,N399DA,235,237,213,-9,-7,SLC,IAD,1827,6,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2241,2241,17,3,DL,1137,N630DL,96,82,61,14,0,ATL,TPA,406,6,29,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,800,745,1020,1015,DL,1138,N906DA,80,90,62,5,15,LAS,SLC,368,6,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1930,1935,2003,2001,DL,1139,N904DA,93,86,58,2,-5,SLC,LAS,368,7,28,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,741,745,910,902,DL,1140,N976DL,149,137,128,8,-4,ATL,MCI,692,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2139,2113,2344,2329,DL,1142,N621DL,245,256,222,15,26,ATL,SLC,1589,5,18,0,,0,15,0,0,0,0
2008,1,2,3,2024,1950,3,2322,DL,1143,N986DL,219,212,186,41,34,BOS,FLL,1237,6,27,0,,0,0,0,10,0,31
2008,1,2,3,1710,1715,1830,1836,DL,1145,N3749D,80,81,57,-6,-5,ATL,RDU,356,4,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,716,715,1019,1014,DL,1146,N953DL,123,119,98,5,1,IAH,ATL,689,8,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,559,600,724,729,DL,1147,N139DL,85,89,65,-5,-1,MCO,ATL,403,6,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1031,1025,1649,1628,DL,1148,N694DA,258,243,228,21,6,SLC,BWI,1864,13,17,0,,0,6,0,15,0,0
2008,1,2,3,1512,1425,1621,1544,DL,1149,N943DL,129,139,111,37,47,ATL,HOU,696,3,15,0,,0,37,0,0,0,0
2008,1,2,3,1226,1203,1538,1532,DL,1150,N906DL,132,149,113,6,23,MSP,ATL,906,6,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1301,1300,1512,1524,DL,1151,N601DL,131,144,110,-12,1,EWR,ATL,745,9,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,742,745,950,953,DL,1152,N987DL,128,128,111,-3,-3,TPA,CVG,773,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,750,755,923,936,DL,1153,N687DL,93,101,72,-13,-5,ATL,RSW,515,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,658,700,820,820,DL,1154,N689DL,82,80,62,0,-2,ATL,TPA,406,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1909,1840,2120,2104,DL,1155,N3735D,311,324,290,16,29,ATL,SJC,2116,5,16,0,,0,8,0,0,0,8
2008,1,2,3,1216,1202,1440,1425,DL,1156,N906DA,84,83,59,15,14,LAS,SLC,368,5,20,0,,0,14,0,1,0,0
2008,1,2,3,1100,1100,1121,1122,DL,1157,N906DA,81,82,59,-1,0,SLC,LAS,368,7,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1221,1220,1402,1402,DL,1158,N704X,101,102,80,0,1,ATL,BWI,576,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1424,1425,1644,1652,DL,1159,N633DL,80,87,59,-8,-1,MSY,ATL,425,8,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,845,854,1101,1116,DL,1160,N688DL,76,82,58,-15,-9,MSY,ATL,425,7,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1212,1150,1952,1926,DL,1163,N373DA,280,276,251,26,22,SJC,ATL,2116,11,18,0,,0,22,0,4,0,0
2008,1,2,3,711,715,1236,1254,DL,1164,N997DL,205,219,185,-18,-4,PHX,ATL,1587,7,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2151,2115,2321,2251,DL,1168,N998DL,90,96,70,30,36,ATL,RIC,481,6,14,0,,0,13,0,0,0,17
2008,1,2,3,1545,1530,1838,1831,DL,1170,N903DE,113,121,73,7,15,ORD,ATL,606,13,27,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,557,600,813,824,DL,1171,N625DL,136,144,117,-11,-3,EWR,ATL,745,8,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,918,922,1044,1039,DL,1171,N625DL,86,77,40,5,-4,ATL,JAX,270,29,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1456,1445,1713,1718,DL,1172,N636DL,137,153,106,-5,11,ATL,EWR,745,10,21,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,749,740,1007,946,DL,1173,N3760C,138,126,104,21,9,CVG,MCO,756,7,27,0,,0,9,0,12,0,0
2008,1,2,3,1041,1030,1246,1239,DL,1173,N3760C,125,129,106,7,11,MCO,CVG,756,7,12,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1942,1940,2145,2129,DL,1174,N993DL,123,109,101,16,2,CVG,BDL,661,7,15,0,,0,0,0,16,0,0
2008,1,2,3,1518,1520,1659,1713,DL,1175,N942DL,101,113,80,-14,-2,IAD,ATL,533,7,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1703,1322,1800,1417,DL,1176,N661DN,57,55,34,223,221,JAC,SLC,205,8,15,0,,0,18,0,2,0,203
2008,1,2,3,621,625,918,905,DL,1177,N913DN,237,220,213,13,-4,MSY,SLC,1428,8,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,958,1000,1130,1140,DL,1177,N908DA,92,100,73,-10,-2,SLC,PHX,507,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1406,1225,1539,1403,DL,1178,N908DA,93,98,70,96,101,PHX,SLC,507,6,17,0,,0,96,0,0,0,0
2008,1,2,3,1448,1420,1607,1542,DL,1179,N614DL,79,82,57,25,28,ATL,TPA,406,4,18,0,,0,0,0,0,0,25
2008,1,2,3,1705,1705,2146,2151,DL,1180,N697DL,161,166,138,-5,0,DEN,ATL,1199,6,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1525,1520,1622,1623,DL,1181,N906DA,117,123,87,-1,5,SLC,LAX,590,9,21,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1534,1500,1736,1642,DL,1183,N6708D,122,102,80,54,34,ATL,PBI,545,5,37,0,,0,14,0,20,0,20
2008,1,2,3,1226,1145,1430,1339,DL,1184,N911DL,64,54,33,51,41,BHM,ATL,134,10,21,0,,0,0,0,10,0,41
2008,1,2,3,1333,1330,1516,1515,DL,1185,N140LL,283,285,262,1,3,ATL,LAX,1946,6,15,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1645,1645,2037,2035,DL,1185,N140LL,352,350,310,2,0,LAX,OGG,2486,7,35,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1152,1155,1229,1222,DL,1187,N3732J,97,87,70,7,-3,SLC,RNO,422,5,22,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1310,1315,1525,1538,DL,1188,N3732J,75,83,60,-13,-5,RNO,SLC,422,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2137,2122,2213,2212,DL,1189,N952DL,96,110,78,1,15,ATL,STL,483,4,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1553,1514,1719,1637,DL,1190,N630DL,86,83,56,42,39,ATL,RDU,356,3,27,0,,0,39,0,3,0,0
2008,1,2,3,816,819,928,927,DL,1192,N919DE,72,68,41,1,-3,ATL,JAX,270,7,24,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,630,630,759,758,DL,1193,N374DA,89,88,70,1,0,RDU,CVG,390,5,14,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,909,855,1119,1055,DL,1193,N374DA,310,300,275,24,14,CVG,SFO,2036,7,28,0,,0,14,0,10,0,0
2008,1,2,3,1254,1255,2011,2006,DL,1194,N696DA,257,251,224,5,-1,LAX,CVG,1900,14,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1656,1630,1822,1754,DL,1196,N970DL,86,84,63,28,26,ATL,CVG,373,5,18,0,,0,23,0,2,0,3
2008,1,2,3,1429,1430,1556,1557,DL,1197,N155DL,87,87,58,-1,-1,ATL,MCO,403,13,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1830,1825,2112,2102,DL,1198,N914DL,162,157,133,10,5,MCO,LGA,950,12,17,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1505,1510,1626,1640,DL,1201,N687DL,81,90,58,-14,-5,RDU,ATL,356,14,9,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1909,1847,2039,2029,DL,1201,N757AT,90,102,73,10,22,ATL,PBI,545,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,953,934,1111,1049,DL,1203,N919DL,138,135,118,22,19,ATL,MCI,692,6,14,0,,0,1,0,3,0,18
2008,1,2,3,712,715,919,911,DL,1204,N902DE,127,116,100,8,-3,PHF,ATL,508,11,16,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,758,759,1118,1109,DL,1205,N937DL,200,190,171,9,-1,LGA,RSW,1080,6,23,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1154,1155,1441,1455,DL,1206,N937DL,167,180,138,-14,-1,RSW,BDL,1180,9,20,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1547,1540,1906,1911,DL,1207,N937DL,199,211,181,-5,7,BDL,RSW,1180,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1022,955,1623,1559,DL,1208,N639DL,241,244,219,24,27,SLC,DCA,1851,6,16,0,,0,6,0,0,0,18
2008,1,2,3,950,950,1115,1121,DL,1209,N3749D,145,151,119,-6,0,ATL,DFW,732,4,22,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1957,1955,2245,2247,DL,1210,N937DL,168,172,151,-2,2,RSW,LGA,1080,7,10,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1846,1830,2042,2025,DL,1211,N625DL,296,295,274,17,16,ATL,RNO,1993,7,15,0,,0,16,0,1,0,0
2008,1,2,3,2155,2150,510,500,DL,1212,N140LL,315,310,287,10,5,OGG,LAX,2486,17,11,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,632,610,1336,1324,DL,1212,N832MH,244,254,220,12,22,LAX,ATL,1946,6,18,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,557,600,829,742,DL,1213,N954DL,152,102,88,47,-3,DAY,ATL,432,11,53,0,,0,0,0,47,0,0
2008,1,2,3,2239,2025,136,2340,DL,1214,N941DL,177,195,151,116,134,FLL,BOS,1237,6,20,0,,0,0,0,0,0,116
2008,1,2,3,1111,1110,1236,1230,DL,1215,N3757D,205,200,179,6,1,ATL,COS,1185,7,19,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1322,1315,1802,1801,DL,1216,N3757D,160,166,139,1,7,COS,ATL,1185,8,13,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1056,1100,1223,1231,DL,1217,N975DL,147,151,118,-8,-4,ATL,DFW,732,11,18,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1459,1230,1733,1512,DL,1219,N944DL,154,162,123,141,149,BDL,ATL,859,12,19,0,,0,141,0,0,0,0
2008,1,2,3,953,829,1150,1030,DL,1220,N941DL,117,121,85,80,84,ATL,DTW,594,13,19,0,,0,0,0,0,0,80
2008,1,2,3,1305,1240,1434,1416,DL,1221,N921DL,89,96,69,18,25,IND,ATL,432,7,13,0,,0,1,0,0,0,17
2008,1,2,3,1330,1337,1531,1532,DL,1222,N973DL,61,55,29,-1,-7,HSV,ATL,151,9,23,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1450,1435,1750,1735,DL,1223,N914DL,180,180,147,15,15,LGA,MCO,950,9,24,0,,0,0,0,0,0,15
2008,1,2,3,1707,1655,2310,2302,DL,1224,N6702,243,247,219,8,12,SLC,MCO,1929,6,18,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,1902,1855,2135,2122,DL,1225,N680DA,93,87,57,13,7,LAS,SLC,368,11,25,0,,0,NA,NA,NA,NA,NA
2008,1,2,3,2012,2005,2203,2143,DL,1226,N951DL,111,98,72,20,7,ATL,PHF,508,5,34,0,,0,0,0,13,0,7
